"doc_id","doc_title","doc_url","req_id","subject","predicate","object","category","priority","source_sentence","is_requirement","neg_category","shacl_valid"
"doc010","EC CNECT – DSA and AI Act Public Chatbots (CNECT2025OP0095)","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/tender-details/docs/b74a2278-5248-42c0-93db-74fc0127ab93-CN/Tender%20Specifications%20CNECT2025OP0095_V1.pdf","doc010_neg04","","","","","","This call for tenders is launched and managed by the European Commission, DG CNECT – Communications Networks, Content and Technology.","false","background_context",""
"doc010","EC CNECT – DSA and AI Act Public Chatbots (CNECT2025OP0095)","https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/tender-details/docs/b74a2278-5248-42c0-93db-74fc0127ab93-CN/Tender%20Specifications%20CNECT2025OP0095_V1.pdf","doc010_neg05","","","","","","Tenders must be submitted electronically via the EU Funding and Tenders portal before the deadline specified in the contract notice.","false","procedural",""
"doc013","PRDEDC Puerto Rico – Intelligent Conversational Chatbot (RFP-DDEC-FY2026-003)","https://docs.pr.gov/files/DDEC/Aviso%20Pu%CC%81blico/PRDEDC%20Intelligent%20Conversational%20Chatbot%20for%20All%20Service%20Offerings.pdf","doc013_neg01","","","","","","The Puerto Rico Department of Economic Development and Commerce (PRDEDC) is the principal executive branch agency responsible for promoting and facilitating economic growth.","false","background_context",""
"doc013","PRDEDC Puerto Rico – Intelligent Conversational Chatbot (RFP-DDEC-FY2026-003)","https://docs.pr.gov/files/DDEC/Aviso%20Pu%CC%81blico/PRDEDC%20Intelligent%20Conversational%20Chatbot%20for%20All%20Service%20Offerings.pdf","doc013_neg02","","","","","","This RFP is issued under the authority granted by Reorganization Plan No. 4 of 1994, as amended, consistent with the policy framework established under Act No. 60-2019.","false","legal_administrative",""
"doc013","PRDEDC Puerto Rico – Intelligent Conversational Chatbot (RFP-DDEC-FY2026-003)","https://docs.pr.gov/files/DDEC/Aviso%20Pu%CC%81blico/PRDEDC%20Intelligent%20Conversational%20Chatbot%20for%20All%20Service%20Offerings.pdf","doc013_neg03","","","","","","Proposals must be submitted electronically via the PRDEDC procurement portal no later than the deadline specified on the cover page.","false","procedural",""
"doc013","PRDEDC Puerto Rico – Intelligent Conversational Chatbot (RFP-DDEC-FY2026-003)","https://docs.pr.gov/files/DDEC/Aviso%20Pu%CC%81blico/PRDEDC%20Intelligent%20Conversational%20Chatbot%20for%20All%20Service%20Offerings.pdf","doc013_neg04","","","","","","Proposals will be evaluated based on the following criteria: technical approach (40%), team qualifications (25%), past performance (20%), and cost (15%).","false","evaluation_criteria",""
"doc013","PRDEDC Puerto Rico – Intelligent Conversational Chatbot (RFP-DDEC-FY2026-003)","https://docs.pr.gov/files/DDEC/Aviso%20Pu%CC%81blico/PRDEDC%20Intelligent%20Conversational%20Chatbot%20for%20All%20Service%20Offerings.pdf","doc013_neg05","","","","","","The selected vendor must have a minimum of three years of experience in conversational AI implementation for public sector or government clients.","false","vendor_qualification",""
"doc013","PRDEDC Puerto Rico – Intelligent Conversational Chatbot (RFP-DDEC-FY2026-003)","https://docs.pr.gov/files/DDEC/Aviso%20Pu%CC%81blico/PRDEDC%20Intelligent%20Conversational%20Chatbot%20for%20All%20Service%20Offerings.pdf","doc013_neg06","","","","","","Chatbot accuracy must meet ≥90% factual correctness in UAT before production and system availability must be 99.5% measured monthly.","false","technical_constraint_sla",""
"doc002","NDC Partnership – AI Implementation RFP (August 2025)","https://ndcpartnership.org/sites/default/files/2025-09/artificial-intelligence-implementation-rfpaugust2025.pdf","doc002_neg01","","","","","","The first work order, covering implementation analysis (deliverables 1-3), shall not exceed USD 20,000. Any subsequent work orders shall not in total exceed USD 130,000.","false","budget_financial",""
"doc002","NDC Partnership – AI Implementation RFP (August 2025)","https://ndcpartnership.org/sites/default/files/2025-09/artificial-intelligence-implementation-rfpaugust2025.pdf","doc002_neg02","","","","","","WRI will not consider proposals from consultants that are presently debarred by the U.S. government or named on any restricted parties lists.","false","legal_administrative",""
"doc002","NDC Partnership – AI Implementation RFP (August 2025)","https://ndcpartnership.org/sites/default/files/2025-09/artificial-intelligence-implementation-rfpaugust2025.pdf","doc002_neg03","","","","","","All proposals must be received by 5:00pm EST on 19 September 2025 in electronic format to the contacts listed above.","false","procedural",""
"doc002","NDC Partnership – AI Implementation RFP (August 2025)","https://ndcpartnership.org/sites/default/files/2025-09/artificial-intelligence-implementation-rfpaugust2025.pdf","doc002_neg04","","","","","","The team proposed by the vendor should have an advanced degree in Computer Science or similar and significant experience working with artificial intelligence technologies.","false","vendor_qualification",""
"doc002","NDC Partnership – AI Implementation RFP (August 2025)","https://ndcpartnership.org/sites/default/files/2025-09/artificial-intelligence-implementation-rfpaugust2025.pdf","doc002_neg05","","","","","","The NDC Partnership is a global coalition, bringing together 250 members, including more than 130 countries, and more than 110 institutions.","false","background_context",""
"doc017","Texas A&M University – Chatbot Agent RFP (TAMU-RFP-25-4759, 2025)","https://media.governmentnavigator.com/media/bid/1740584362_2025-02-25_TAMU-RFP-25-4759.pdf","doc017_r001","Texas A&M University","seeks to procure","a chatbot solution aimed at enhancing the utilisation of chatbots across various colleges and departments","Strategic objective","MUST","Texas A&M University is requesting proposals from qualified vendors to provide a chatbot solution aimed at enhancing the utilization of chatbots across various colleges and departments.","true","","true"
"doc017","Texas A&M University – Chatbot Agent RFP (TAMU-RFP-25-4759, 2025)","https://media.governmentnavigator.com/media/bid/1740584362_2025-02-25_TAMU-RFP-25-4759.pdf","doc017_r002","AI chatbot","must offer","an easy-to-use and intuitive interface enabling users to quickly and accurately search for relevant information and receive answers to their questions","Functional","MUST","The desired solution should offer an easy-to-use and intuitive interface, enabling users to quickly and accurately search for relevant information and receive answers to their questions.","true","","true"
"doc017","Texas A&M University – Chatbot Agent RFP (TAMU-RFP-25-4759, 2025)","https://media.governmentnavigator.com/media/bid/1740584362_2025-02-25_TAMU-RFP-25-4759.pdf","doc017_r003","AI chatbot","must be buildable or updatable","with little or no coding using drag-and-drop tools as much as possible","Functional","MUST","It should be easy to build, or update, a chatbot with little or no coding; drag and drop should be used as much as possible.","true","","true"
"doc017","Texas A&M University – Chatbot Agent RFP (TAMU-RFP-25-4759, 2025)","https://media.governmentnavigator.com/media/bid/1740584362_2025-02-25_TAMU-RFP-25-4759.pdf","doc017_r004","AI chatbot","must integrate with","existing university systems and platforms","Integration","MUST","Compatibility with existing university systems and platforms is a required capability.","true","","true"
"doc017","Texas A&M University – Chatbot Agent RFP (TAMU-RFP-25-4759, 2025)","https://media.governmentnavigator.com/media/bid/1740584362_2025-02-25_TAMU-RFP-25-4759.pdf","doc017_r005","AI chatbot","must support","integration with social messaging platforms such as Facebook Messenger and Instagram","Integration","SHOULD","The chatbot should support integration with Facebook Messenger, Instagram, etc.","true","","true"
"doc017","Texas A&M University – Chatbot Agent RFP (TAMU-RFP-25-4759, 2025)","https://media.governmentnavigator.com/media/bid/1740584362_2025-02-25_TAMU-RFP-25-4759.pdf","doc017_r006","AI chatbot","must provide","comprehensive analytics and reporting features including exporting of various analytic data","Analytics","MUST","Comprehensive analytics and reporting features, including exporting of various analytic data.","true","","true"
"doc017","Texas A&M University – Chatbot Agent RFP (TAMU-RFP-25-4759, 2025)","https://media.governmentnavigator.com/media/bid/1740584362_2025-02-25_TAMU-RFP-25-4759.pdf","doc017_r007","AI chatbot","must include","a user rating system and bot confidence rating system to identify low confidence or poorly rated responses","Quality","MUST","User rating system and bot confidence rating system so we could identify low confidence or poorly rated interactions.","true","","true"
"doc017","Texas A&M University – Chatbot Agent RFP (TAMU-RFP-25-4759, 2025)","https://media.governmentnavigator.com/media/bid/1740584362_2025-02-25_TAMU-RFP-25-4759.pdf","doc017_r008","Vendor","must provide","ongoing technical support with a dedicated contact that departments and colleges can reach out to","Maintenance","MUST","Ongoing technical support. Dedicated contact that departments and colleges can reach out to.","true","","true"
"doc017","Texas A&M University – Chatbot Agent RFP (TAMU-RFP-25-4759, 2025)","https://media.governmentnavigator.com/media/bid/1740584362_2025-02-25_TAMU-RFP-25-4759.pdf","doc017_r009","AI chatbot","must be","accessible on mobile and comply with the highest accessibility standards","Accessibility","MUST","Must be accessible on mobile and comply with highest accessibility standards.","true","","true"
"doc017","Texas A&M University – Chatbot Agent RFP (TAMU-RFP-25-4759, 2025)","https://media.governmentnavigator.com/media/bid/1740584362_2025-02-25_TAMU-RFP-25-4759.pdf","doc017_r010","Vendor","must provide","training for university staff on the chatbot solution","Training","MUST","Training for university staff is a required deliverable.","true","","true"
"doc017","Texas A&M University – Chatbot Agent RFP (TAMU-RFP-25-4759, 2025)","https://media.governmentnavigator.com/media/bid/1740584362_2025-02-25_TAMU-RFP-25-4759.pdf","doc017_neg01","","","","","","Any agreement resulting from this RFP will be awarded to one vendor, all or none. The intent of the Agreement is to be in effect for a period of five (5) years.","false","legal_administrative",""
"doc017","Texas A&M University – Chatbot Agent RFP (TAMU-RFP-25-4759, 2025)","https://media.governmentnavigator.com/media/bid/1740584362_2025-02-25_TAMU-RFP-25-4759.pdf","doc017_neg02","","","","","","Responses to inquiries which directly affect an interpretation or change to this RFP will be issued in writing by addendum and e-mailed to all parties.","false","procedural",""
"doc017","Texas A&M University – Chatbot Agent RFP (TAMU-RFP-25-4759, 2025)","https://media.governmentnavigator.com/media/bid/1740584362_2025-02-25_TAMU-RFP-25-4759.pdf","doc017_neg03","","","","","","Exceptions listed in the proposal may negatively impact the proposal evaluation criteria outlined in Section 3 or lead to the rejection of the offer.","false","evaluation_criteria",""
"doc017","Texas A&M University – Chatbot Agent RFP (TAMU-RFP-25-4759, 2025)","https://media.governmentnavigator.com/media/bid/1740584362_2025-02-25_TAMU-RFP-25-4759.pdf","doc017_neg04","","","","","","Deadline for questions is March 12, 2025 @ 2:00 p.m. CST. Deadline for Receipt of Proposal: April 15, 2025 @ 2:00 p.m. CST.","false","procedural",""
"doc018","NCTCOG TXShare – AI Consultancy Services RFP (#2025-023, TX 2024)","https://txshare.org/getattachment/f80f0911-b12a-494f-824c-5919c2673707/AI-Consultancy-FINAL.pdf","doc018_r001","NCTCOG TXShare","seeks to procure","AI consultancy services to enhance operational efficiency, improve decision-making, elevate service delivery, and foster innovation across its member organisations","Strategic objective","MUST","NCTCOG and its TXShare Cooperative Purchasing Program aim to leverage Artificial Intelligence (AI) to enhance operational efficiency, improve decision-making, elevate service delivery, and foster innovation across its organizations.","true","","true"
"doc018","NCTCOG TXShare – AI Consultancy Services RFP (#2025-023, TX 2024)","https://txshare.org/getattachment/f80f0911-b12a-494f-824c-5919c2673707/AI-Consultancy-FINAL.pdf","doc018_r002","AI consultancy","must assess","current organisational processes and identify opportunities for AI integration across departments","Assessment","MUST","Assessing current organizational processes and identifying opportunities for AI integration, with specific examples relevant to various departments.","true","","true"
"doc018","NCTCOG TXShare – AI Consultancy Services RFP (#2025-023, TX 2024)","https://txshare.org/getattachment/f80f0911-b12a-494f-824c-5919c2673707/AI-Consultancy-FINAL.pdf","doc018_r003","AI consultancy","must develop","AI implementation roadmaps ensuring AI solutions are ethical, secure, and compliant with public sector requirements","Strategy","MUST","Providing expertise in identifying, developing, and implementing AI strategies and solutions, ensuring that AI solutions are ethical, secure, and compliant with public sector requirements.","true","","true"
"doc018","NCTCOG TXShare – AI Consultancy Services RFP (#2025-023, TX 2024)","https://txshare.org/getattachment/f80f0911-b12a-494f-824c-5919c2673707/AI-Consultancy-FINAL.pdf","doc018_r004","AI consultancy","must recommend","AI tools, frameworks, and applications to solve specific organisational challenges","Strategy","MUST","Recommending AI tools, frameworks, and applications to solve specific organizational challenges.","true","","true"
"doc018","NCTCOG TXShare – AI Consultancy Services RFP (#2025-023, TX 2024)","https://txshare.org/getattachment/f80f0911-b12a-494f-824c-5919c2673707/AI-Consultancy-FINAL.pdf","doc018_r005","AI strategy","must support","public safety response optimisation, citizen engagement tools, and other departmental AI use cases","Functional","MUST","Assessing current organizational processes and identifying opportunities for AI integration, with specific examples relevant to various departments (e.g., public safety response optimization, citizen engagement tools).","true","","true"
"doc018","NCTCOG TXShare – AI Consultancy Services RFP (#2025-023, TX 2024)","https://txshare.org/getattachment/f80f0911-b12a-494f-824c-5919c2673707/AI-Consultancy-FINAL.pdf","doc018_r006","AI solutions","must integrate","seamlessly with existing government systems","Integration","MUST","Ensuring they integrate seamlessly with existing systems.","true","","true"
"doc018","NCTCOG TXShare – AI Consultancy Services RFP (#2025-023, TX 2024)","https://txshare.org/getattachment/f80f0911-b12a-494f-824c-5919c2673707/AI-Consultancy-FINAL.pdf","doc018_r007","AI consultancy","must address","change management including workforce development, stakeholder communication, and organisational readiness","Change management","MUST","Developing a change management plan including workforce development, stakeholder communication, and organisational readiness.","true","","true"
"doc018","NCTCOG TXShare – AI Consultancy Services RFP (#2025-023, TX 2024)","https://txshare.org/getattachment/f80f0911-b12a-494f-824c-5919c2673707/AI-Consultancy-FINAL.pdf","doc018_r008","AI roadmap","must identify","necessary human, technological, and financial resources to implement the AI strategy","Strategy","MUST","We will identify the necessary human, technological, and financial resources to implement the AI strategy successfully.","true","","true"
"doc018","NCTCOG TXShare – AI Consultancy Services RFP (#2025-023, TX 2024)","https://txshare.org/getattachment/f80f0911-b12a-494f-824c-5919c2673707/AI-Consultancy-FINAL.pdf","doc018_r009","AI solutions","must be evaluated for","cloud-based or on-premise deployment considering scalability, security, and cost-effectiveness","Architecture","MUST","We will evaluate whether a cloud-based or on-premise solution is more suitable, taking into consideration factors such as scalability, security, and cost-effectiveness.","true","","true"
"doc018","NCTCOG TXShare – AI Consultancy Services RFP (#2025-023, TX 2024)","https://txshare.org/getattachment/f80f0911-b12a-494f-824c-5919c2673707/AI-Consultancy-FINAL.pdf","doc018_r010","Vendor","must produce","a prioritised AI use case list in collaboration with NCTCOG considering impact, feasibility, and alignment with strategic vision","Deliverable","MUST","Once these use cases are identified, we will prioritize them in collaboration with NCTCOG. Factors such as impact, feasibility, resource requirements, and alignment with NCTCOG's strategic vision.","true","","true"
"doc018","NCTCOG TXShare – AI Consultancy Services RFP (#2025-023, TX 2024)","https://txshare.org/getattachment/f80f0911-b12a-494f-824c-5919c2673707/AI-Consultancy-FINAL.pdf","doc018_neg01","","","","","","Submission of your proposal must be through uploading the proposal via Public Purchase website no later than 2:00 PM CT on December 18, 2024.","false","procedural",""
"doc018","NCTCOG TXShare – AI Consultancy Services RFP (#2025-023, TX 2024)","https://txshare.org/getattachment/f80f0911-b12a-494f-824c-5919c2673707/AI-Consultancy-FINAL.pdf","doc018_neg02","","","","","","Proposals shall be made in English in a searchable PDF format. NCTCOG assumes no responsibility for delays caused by any reason.","false","procedural",""
"doc018","NCTCOG TXShare – AI Consultancy Services RFP (#2025-023, TX 2024)","https://txshare.org/getattachment/f80f0911-b12a-494f-824c-5919c2673707/AI-Consultancy-FINAL.pdf","doc018_neg03","","","","","","There will be a non-mandatory pre-proposal conference at 10:00 AM CT on December 2, 2024, via Microsoft Teams.","false","procedural",""
"doc018","NCTCOG TXShare – AI Consultancy Services RFP (#2025-023, TX 2024)","https://txshare.org/getattachment/f80f0911-b12a-494f-824c-5919c2673707/AI-Consultancy-FINAL.pdf","doc018_neg04","","","","","","The desired outcome of this RFP is for NCTCOG to enter into a Master Services Agreement (MSA) with one or more Contractors.","false","legal_administrative",""
"doc019","NCTCOG TXShare – AI Language Translation & Transcription (RFP-2025-093)","https://txshare.org/getmedia/87d5b2f2-d105-48e4-8741-d2071d382cec/RFP-2025-093-AI-Translation-Transcription.pdf","doc019_r001","NCTCOG TXShare","seeks to procure","AI language translation, transcription, and quality control services for municipalities, counties, and school districts","Strategic objective","MUST","NCTCOG seeks an experienced vendor to provide AI language translation, transcription, and quality control services to members of its TXShare Cooperative Purchasing Program.","true","","true"
"doc019","NCTCOG TXShare – AI Language Translation & Transcription (RFP-2025-093)","https://txshare.org/getmedia/87d5b2f2-d105-48e4-8741-d2071d382cec/RFP-2025-093-AI-Translation-Transcription.pdf","doc019_r002","AI translation system","must provide","real-time and batch translation services across multiple languages for government communications","Functional","MUST","The solution must provide real-time and batch translation services across multiple languages for government entities.","true","","true"
"doc019","NCTCOG TXShare – AI Language Translation & Transcription (RFP-2025-093)","https://txshare.org/getmedia/87d5b2f2-d105-48e4-8741-d2071d382cec/RFP-2025-093-AI-Translation-Transcription.pdf","doc019_r003","AI transcription system","must accurately","transcribe spoken government meetings, hearings, and public interactions into text","Functional","MUST","The system must accurately transcribe spoken government meetings, hearings, and public interactions into searchable text.","true","","true"
"doc019","NCTCOG TXShare – AI Language Translation & Transcription (RFP-2025-093)","https://txshare.org/getmedia/87d5b2f2-d105-48e4-8741-d2071d382cec/RFP-2025-093-AI-Translation-Transcription.pdf","doc019_r004","AI system","must include","quality control mechanisms to review and correct AI-generated translations and transcriptions","Quality","MUST","Quality control services must be included to review and correct AI-generated outputs.","true","","true"
"doc019","NCTCOG TXShare – AI Language Translation & Transcription (RFP-2025-093)","https://txshare.org/getmedia/87d5b2f2-d105-48e4-8741-d2071d382cec/RFP-2025-093-AI-Translation-Transcription.pdf","doc019_r005","AI translation","must support","language access for non-English speaking community members interacting with public services","Accessibility","MUST","The solution must support language access for non-English-speaking community members interacting with public services.","true","","true"
"doc019","NCTCOG TXShare – AI Language Translation & Transcription (RFP-2025-093)","https://txshare.org/getmedia/87d5b2f2-d105-48e4-8741-d2071d382cec/RFP-2025-093-AI-Translation-Transcription.pdf","doc019_r006","AI system","must integrate with","existing government platforms and workflows for document management and public communication","Integration","MUST","The system must integrate with existing government platforms and workflows.","true","","true"
"doc019","NCTCOG TXShare – AI Language Translation & Transcription (RFP-2025-093)","https://txshare.org/getmedia/87d5b2f2-d105-48e4-8741-d2071d382cec/RFP-2025-093-AI-Translation-Transcription.pdf","doc019_r007","AI transcription","must produce","searchable, indexed records of public meetings compliant with open records requirements","Compliance","MUST","Transcriptions must produce searchable, indexed public meeting records compliant with open records requirements.","true","","true"
"doc019","NCTCOG TXShare – AI Language Translation & Transcription (RFP-2025-093)","https://txshare.org/getmedia/87d5b2f2-d105-48e4-8741-d2071d382cec/RFP-2025-093-AI-Translation-Transcription.pdf","doc019_r008","Vendor","must be","a fully licensed provider authorised to do business in the locations selected by participating entities","Selection","MUST","Contractors to supply municipalities, counties, school districts and other governmental agencies with assistance from fully licensed vendors authorized to do business in the locations selected.","true","","true"
"doc019","NCTCOG TXShare – AI Language Translation & Transcription (RFP-2025-093)","https://txshare.org/getmedia/87d5b2f2-d105-48e4-8741-d2071d382cec/RFP-2025-093-AI-Translation-Transcription.pdf","doc019_r009","AI translation services","must be","scalable to serve the diverse needs of public entities ranging from small municipalities to large counties","Functional","MUST","The solution must be scalable to serve the diverse needs of public entities across Texas.","true","","true"
"doc019","NCTCOG TXShare – AI Language Translation & Transcription (RFP-2025-093)","https://txshare.org/getmedia/87d5b2f2-d105-48e4-8741-d2071d382cec/RFP-2025-093-AI-Translation-Transcription.pdf","doc019_r010","Vendor","must offer","a maximum five-year contract with proven experience in government language services","Selection","MUST","Contracts will be awarded for maximum five-year terms to vendors with proven experience in government language and transcription services.","true","","true"
"doc019","NCTCOG TXShare – AI Language Translation & Transcription (RFP-2025-093)","https://txshare.org/getmedia/87d5b2f2-d105-48e4-8741-d2071d382cec/RFP-2025-093-AI-Translation-Transcription.pdf","doc019_neg01","","","","","","Electronic submission of proposals shall be made in English, in searchable PDF format, and must be uploaded via Bidnet Direct no later than 2:00 P.M. Central Time July 6, 2025.","false","procedural",""
"doc019","NCTCOG TXShare – AI Language Translation & Transcription (RFP-2025-093)","https://txshare.org/getmedia/87d5b2f2-d105-48e4-8741-d2071d382cec/RFP-2025-093-AI-Translation-Transcription.pdf","doc019_neg02","","","","","","A contract resulting from this RFP shall be effective for 24 months from the date of award and will automatically renew for up to three additional one-year periods.","false","legal_administrative",""
"doc019","NCTCOG TXShare – AI Language Translation & Transcription (RFP-2025-093)","https://txshare.org/getmedia/87d5b2f2-d105-48e4-8741-d2071d382cec/RFP-2025-093-AI-Translation-Transcription.pdf","doc019_neg03","","","","","","NCTCOG reserves the right to not award any contract as a result of this solicitation.","false","legal_administrative",""
"doc020","LCBH Chicago – Rentervention AI Chatbot RFP (2024)","https://lcbh.org/wp-content/uploads/2024/12/Rentervention-Request-for-Proposal-1.pdf","doc020_r001","Law Center for Better Housing Chicago","seeks to upgrade","the Rentervention AI chatbot to better serve Chicago-area low-income renters seeking housing legal assistance","Strategic objective","MUST","The existing chatbot is called Rentervention (Renny for short) and acts as a first point of contact for Chicago-based tenants looking for housing-related help. LCBH is seeking a more effective and efficient chatbot solution.","true","","true"
"doc020","LCBH Chicago – Rentervention AI Chatbot RFP (2024)","https://lcbh.org/wp-content/uploads/2024/12/Rentervention-Request-for-Proposal-1.pdf","doc020_r002","AI chatbot","must serve as","a first point of contact for tenants seeking housing-related legal help on the LCBH and Rentervention websites","Functional","MUST","The chatbot acts as a first point of contact for Chicago-based tenants looking for housing-related help on the LCBH or Rentervention website(s).","true","","true"
"doc020","LCBH Chicago – Rentervention AI Chatbot RFP (2024)","https://lcbh.org/wp-content/uploads/2024/12/Rentervention-Request-for-Proposal-1.pdf","doc020_r003","AI chatbot","must provide","accurate, accessible information about renters' housing rights and legal options to low-income users","Functional","MUST","LCBH provides free legal and supportive services to improve housing stability for lower income renters. The chatbot must provide accurate information about renters' housing rights and legal options.","true","","true"
"doc020","LCBH Chicago – Rentervention AI Chatbot RFP (2024)","https://lcbh.org/wp-content/uploads/2024/12/Rentervention-Request-for-Proposal-1.pdf","doc020_r004","Vendor","must deliver","all project stages including design, development, testing, deployment, and maintenance","Delivery","MUST","The selected vendor will be responsible for the following project stages. All responses should consider all phases listed in this scope of work.","true","","true"
"doc020","LCBH Chicago – Rentervention AI Chatbot RFP (2024)","https://lcbh.org/wp-content/uploads/2024/12/Rentervention-Request-for-Proposal-1.pdf","doc020_r005","AI chatbot","must be","accessible to users with varying digital literacy levels including low-income renters in Chicago","Accessibility","MUST","The solution must be accessible to users with varying digital literacy levels, including low-income and non-English-speaking renters.","true","","true"
"doc020","LCBH Chicago – Rentervention AI Chatbot RFP (2024)","https://lcbh.org/wp-content/uploads/2024/12/Rentervention-Request-for-Proposal-1.pdf","doc020_r006","AI chatbot","must integrate with","the LCBH case management system to route users needing further legal assistance","Integration","MUST","The chatbot must integrate with LCBH's case management system to route users requiring further legal assistance to staff.","true","","true"
"doc020","LCBH Chicago – Rentervention AI Chatbot RFP (2024)","https://lcbh.org/wp-content/uploads/2024/12/Rentervention-Request-for-Proposal-1.pdf","doc020_r007","AI chatbot","must support","multilingual interactions to serve Chicago's diverse non-English-speaking renter population","Functional","MUST","The chatbot must support multilingual interactions to serve Chicago's diverse non-English-speaking renter population.","true","","true"
"doc020","LCBH Chicago – Rentervention AI Chatbot RFP (2024)","https://lcbh.org/wp-content/uploads/2024/12/Rentervention-Request-for-Proposal-1.pdf","doc020_r008","Vendor","must provide","ongoing maintenance and updates to keep legal information current and accurate","Maintenance","MUST","The vendor must provide ongoing maintenance and updates to ensure legal information remains current and accurate.","true","","true"
"doc020","LCBH Chicago – Rentervention AI Chatbot RFP (2024)","https://lcbh.org/wp-content/uploads/2024/12/Rentervention-Request-for-Proposal-1.pdf","doc020_neg01","","","","","","Date Closed: December 20, 2024. Proposals will be reviewed on a rolling basis.","false","procedural",""
"doc020","LCBH Chicago – Rentervention AI Chatbot RFP (2024)","https://lcbh.org/wp-content/uploads/2024/12/Rentervention-Request-for-Proposal-1.pdf","doc020_neg02","","","","","","LCBH is the only non-profit law firm in the Chicago area that focuses solely on low- and moderate-income renters in the private housing market.","false","background_context",""
"doc021","Iowa Finance Authority – Homebuyer AI Chatbot RFP (2025)","https://opportunityiowa.gov/media/7410/download?inline=","doc021_r001","Iowa Finance Authority","seeks a partner to","develop and implement a homebuyer-focused AI chatbot that integrates directly into the lead funnel","Strategic objective","MUST","The vendor will serve as the implementer of a homebuyer-focused AI chatbot that integrates directly into the lead funnel. The selected partner will be responsible for recommending the most effective tool, tailoring it to our specific needs.","true","","true"
"doc021","Iowa Finance Authority – Homebuyer AI Chatbot RFP (2025)","https://opportunityiowa.gov/media/7410/download?inline=","doc021_r002","AI chatbot","must assist","Iowans in becoming homeowners by optimising audience targeting and improving acquisition of prospective homebuyers","Functional","MUST","IFA is seeking a system that will elevate its past nationally recognized work, refining the approach, sharpening audience targeting, optimizing acquisition costs and ultimately allowing it to assist more Iowans in becoming homeowners.","true","","true"
"doc021","Iowa Finance Authority – Homebuyer AI Chatbot RFP (2025)","https://opportunityiowa.gov/media/7410/download?inline=","doc021_r003","AI chatbot","must integrate seamlessly","into the IFA lead funnel and existing digital platforms","Integration","MUST","The chatbot must integrate directly into the lead funnel and flow seamlessly into the same platforms.","true","","true"
"doc021","Iowa Finance Authority – Homebuyer AI Chatbot RFP (2025)","https://opportunityiowa.gov/media/7410/download?inline=","doc021_r004","Vendor","must recommend","the most effective AI tool tailored to IFA's specific homebuyer outreach needs","Strategy","MUST","The selected partner will be responsible for recommending the most effective tool, tailoring it to our specific needs.","true","","true"
"doc021","Iowa Finance Authority – Homebuyer AI Chatbot RFP (2025)","https://opportunityiowa.gov/media/7410/download?inline=","doc021_r005","AI system","must optimise","acquisition costs while improving homebuyer engagement","Functional","MUST","Optimizing acquisition costs and ultimately allowing IFA to assist more Iowans in becoming homeowners.","true","","true"
"doc021","Iowa Finance Authority – Homebuyer AI Chatbot RFP (2025)","https://opportunityiowa.gov/media/7410/download?inline=","doc021_r006","AI chatbot","must support","building generational wealth for Iowans through improved access to homeownership programmes","Strategic objective","MUST","Allowing IFA to assist more Iowans in becoming homeowners and building generational wealth.","true","","true"
"doc021","Iowa Finance Authority – Homebuyer AI Chatbot RFP (2025)","https://opportunityiowa.gov/media/7410/download?inline=","doc021_neg01","","","","","","The Authority does not guarantee any minimum level of purchases under any contract resulting from this RFP.","false","legal_administrative",""
"doc021","Iowa Finance Authority – Homebuyer AI Chatbot RFP (2025)","https://opportunityiowa.gov/media/7410/download?inline=","doc021_neg02","","","","","","Questions must be in writing and received by the Issuing Officer before the date and time listed on the RFP cover sheet. Oral questions will not be permitted.","false","procedural",""
"doc021","Iowa Finance Authority – Homebuyer AI Chatbot RFP (2025)","https://opportunityiowa.gov/media/7410/download?inline=","doc021_neg03","","","","","","Pursuant to Iowa Code section 19.2, the Authority shall not expend any moneys to establish, sustain, or staff a diversity, equity, and inclusion office.","false","legal_administrative",""
"doc022","City of Oakland – AI Use Case Pilots RFI (2024)","https://www.rabbittransit.org/wp-content/uploads/2026/03/request-for-information-rfi-ai-use-case-pilots-final.pdf","doc022_r001","City of Oakland","seeks to collaborate with","AI companies and solution providers to pilot AI use cases that drive efficiency, innovation, and transformation across city operations","Strategic objective","MUST","The City is seeking proposals from AI companies and solutions providers to collaborate on pilot use cases using Artificial Intelligence to drive efficiency, innovation, and transformation across its operations.","true","","true"
"doc022","City of Oakland – AI Use Case Pilots RFI (2024)","https://www.rabbittransit.org/wp-content/uploads/2026/03/request-for-information-rfi-ai-use-case-pilots-final.pdf","doc022_r002","AI pilot programme","must build on","the existing Microsoft Copilot 365 pilot programme and AI governance work already underway","Integration","MUST","The City has implemented a Microsoft Copilot 365 pilot program and is now seeking to expand AI collaboration with vendors.","true","","true"
"doc022","City of Oakland – AI Use Case Pilots RFI (2024)","https://www.rabbittransit.org/wp-content/uploads/2026/03/request-for-information-rfi-ai-use-case-pilots-final.pdf","doc022_r003","AI working group","must develop","guidelines, policies, and evaluate AI technologies for use in city operations","Governance","MUST","In 2024, the City convened an AI Working Group (AIWG) consisting of staff from each department to develop guidelines, policies, and evaluate AI technologies for use in City operations.","true","","true"
